"Customer ID","Max(Order Date)","Unique count(Order ID)","Sum(Sales)","First(Segment)","First(Customer Name)"
"ST-20530","2014-12-25",32,14064.011059999999,"Consumer","Shui Tom"
"SU-10665","2014-11-13",6,3331.134,"Home Office","Stephanie Ulpright"
"SU-20665","2014-12-27",23,7442.460000000005,"Home Office","Stephanie Ulpright"
"SV-10365","2014-07-01",5,1256.4720000000002,"Consumer","Seth Vernon"
"SV-10785","2014-12-10",7,2969.43,"Consumer","Stewart Visinsky"
"SV-10815","2014-12-23",9,7728.912000000002,"Corporate","Stuart Van"
"SV-10935","2014-12-20",3,487.746,"Consumer","Susan Vittorini"
"SV-20365","2014-10-05",31,22376.447480000006,"Consumer","Seth Vernon"
"SV-20785","2014-12-09",27,14262.935100000002,"Consumer","Stewart Visinsky"
"SV-20815","2014-11-27",24,14575.501180000005,"Corporate","Stuart Van"
"SV-20935","2014-12-31",28,15197.692699999994,"Consumer","Susan Vittorini"
"SW-10245","2014-12-09",4,1901.9099999999999,"Consumer","Scot Wooten"
"SW-10275","2014-11-12",5,1480.578,"Consumer","Scott Williamson"
"SW-10350","2014-09-22",9,1244.4540000000002,"Home Office","Sean Wendt"
"SW-10455","2014-12-24",9,2205.252,"Consumer","Shaun Weien"
"SW-10755","2014-11-18",7,2346.9059999999995,"Corporate","Steven Ward"
"SW-20245","2014-12-19",26,13576.683820000004,"Consumer","Scot Wooten"
"SW-20275","2014-12-10",33,15564.966700000008,"Consumer","Scott Williamson"
"SW-20350","2014-12-19",21,6923.2494400000005,"Home Office","Sean Wendt"
"SW-20455","2014-12-24",21,6032.106199999997,"Consumer","Shaun Weien"
"SW-20755","2014-12-16",31,23321.580000000013,"Corporate","Steven Ward"
"SZ-10035","2012-05-19",4,1164.1499999999999,"Home Office","Sam Zeldin"
"SZ-20035","2014-12-18",37,15192.375999999997,"Home Office","Sam Zeldin"
"TA-11385","2014-12-23",5,4819.949999999998,"Home Office","Tom Ashbrook"
"TA-21385","2014-12-13",25,35668.120800000004,"Home Office","Tom Ashbrook"
"TB-11055","2014-02-10",3,2355.138,"Consumer","Ted Butterfield"
"TB-11175","2014-05-29",4,850.3259999999999,"Corporate","Thomas Boland"
"TB-11190","2014-09-08",4,1115.37,"Home Office","Thomas Brumley"
"TB-11250","2014-12-30",15,7270.8359999999975,"Consumer","Tim Brockman"
"TB-11280","2014-07-28",9,1574.3220000000003,"Consumer","Toby Braunhardt"
"TB-11355","2014-12-17",8,438.162,"Corporate","Todd Boyes"
"TB-11400","2014-09-11",9,3103.3230000000003,"Consumer","Tom Boeckenhauer"
"TB-11520","2014-12-13",11,3991.5209999999993,"Consumer","Tracy Blumstein"
"TB-11595","2014-07-22",4,752.0699999999999,"Consumer","Troy Blackwell"
"TB-11625","2013-11-28",5,1810.7520000000004,"Consumer","Trudy Brown"
"TB-21055","2014-11-26",29,13671.710720000001,"Consumer","Ted Butterfield"
"TB-21175","2014-11-22",27,16573.598400000003,"Corporate","Thomas Boland"
"TB-21190","2014-11-12",17,10686.47152,"Home Office","Thomas Brumley"
"TB-21250","2014-12-29",28,11830.090700000002,"Consumer","Tim Brockman"
"TB-21280","2014-11-04",26,10127.012660000002,"Consumer","Toby Braunhardt"
"TB-21355","2014-11-07",20,9205.112999999994,"Corporate","Todd Boyes"
"TB-21400","2014-12-06",26,21375.987999999998,"Consumer","Tom Boeckenhauer"
"TB-21520","2014-12-01",34,16716.761719999988,"Consumer","Tracy Blumstein"
"TB-21595","2014-12-03",26,8437.988999999998,"Consumer","Troy Blackwell"
"TB-21625","2014-12-01",31,13266.1971,"Consumer","Trudy Brown"
"TC-10980","2014-11-14",8,3239.0640000000003,"Corporate","Tamara Chand"
"TC-11145","2014-12-19",10,3799.9259999999995,"Corporate","Theresa Coyne"
"TC-11295","2014-12-19",5,730.908,"Consumer","Toby Carlisle"
"TC-11475","2014-06-10",9,1907.754,"Home Office","Tony Chapman"
"TC-11535","2013-12-26",4,2214.9719999999998,"Home Office","Tracy Collins"
"TC-20980","2014-12-04",28,34218.26900000001,"Corporate","Tamara Chand"
"TC-21145","2014-12-20",25,18419.943059999998,"Corporate","Theresa Coyne"
"TC-21295","2014-12-04",29,19391.89810000001,"Consumer","Toby Carlisle"
"TC-21475","2014-12-30",29,10669.666560000001,"Home Office","Tony Chapman"
"TC-21535","2014-12-31",30,8888.060099999999,"Home Office","Tracy Collins"
"TD-10995","2014-07-04",3,780.3779999999998,"Consumer","Tamara Dahlen"
"TD-20995","2014-12-31",25,6924.1875,"Consumer","Tamara Dahlen"
"TG-11310","2014-07-24",3,714.417,"Consumer","Toby Gnade"
"TG-11640","2014-12-01",9,4906.532999999999,"Consumer","Trudy Glocke"
"TG-21310","2014-12-17",32,12305.231600000001,"Consumer","Toby Gnade"
"TG-21640","2014-12-26",33,13973.777299999996,"Consumer","Trudy Glocke"
"TH-11100","2014-04-22",4,1856.1899999999998,"Consumer","Thea Hendricks"
"TH-11115","2014-09-03",6,1870.17,"Corporate","Thea Hudgings"
"TH-11235","2014-05-15",10,3901.3469999999993,"Corporate","Tiffany House"
"TH-11550","2013-12-07",5,283.83000000000004,"Home Office","Tracy Hopkins"
"TH-21100","2014-12-25",27,13684.8726,"Consumer","Thea Hendricks"
"TH-21115","2014-11-18",25,13483.623679999995,"Corporate","Thea Hudgings"
"TH-21235","2014-12-23",26,12896.252,"Corporate","Tiffany House"
"TH-21550","2014-12-26",26,12808.906299999999,"Home Office","Tracy Hopkins"
"TM-11010","2014-05-03",3,300.666,"Consumer","Tamara Manning"
"TM-11490","2014-11-06",8,2063.022,"Consumer","Tony Molinari"
"TM-21010","2014-10-28",27,14158.9626,"Consumer","Tamara Manning"
"TM-21490","2014-11-21",27,13908.856299999998,"Consumer","Tony Molinari"
"TN-11040","2014-11-07",2,187.35,"Home Office","Tanja Norvell"
"TN-21040","2014-12-09",29,9410.264040000002,"Home Office","Tanja Norvell"
"TP-11130","2014-08-14",6,1261.449,"Consumer","Theone Pippenger"
"TP-11415","2013-03-30",4,1950.948,"Consumer","Tom Prescott"
"TP-11565","2014-09-19",5,857.37,"Corporate","Tracy Poddar"
"TP-21130","2014-12-29",37,22697.57728,"Consumer","Theone Pippenger"
"TP-21415","2014-11-13",22,10926.723820000003,"Consumer","Tom Prescott"
"TP-21565","2014-12-17",30,12429.801299999994,"Corporate","Tracy Poddar"
"TR-11325","2014-07-16",4,2395.716,"Consumer","Toby Ritter"
"TR-21325","2014-12-30",22,10033.187059999998,"Consumer","Toby Ritter"
"TS-11085","2014-05-26",8,1390.68,"Consumer","Thais Sissman"
"TS-11160","2014-09-17",5,1130.07,"Corporate","Theresa Swint"
"TS-11205","2014-02-27",3,641.6460000000001,"Corporate","Thomas Seio"
"TS-11340","2014-11-21",5,1631.316,"Consumer","Toby Swindell"
"TS-11370","2014-12-13",10,4573.584,"Corporate","Todd Sumrall"
"TS-11430","2014-09-04",7,5812.079999999999,"Corporate","Tom Stivers"
"TS-11505","2014-03-19",4,2123.946,"Consumer","Tony Sayre"
"TS-11610","2014-07-09",5,2011.1399999999999,"Consumer","Troy Staebel"
"TS-11655","2014-06-12",6,452.87999999999994,"Consumer","Trudy Schmidt"
"TS-21085","2014-11-20",19,5395.209399999998,"Consumer","Thais Sissman"
"TS-21160","2014-12-23",22,6805.942000000003,"Corporate","Theresa Swint"
"TS-21205","2014-12-05",32,13888.62492,"Corporate","Thomas Seio"
"TS-21340","2014-12-23",31,16997.02947999999,"Consumer","Toby Swindell"
"TS-21370","2014-11-25",27,23201.678000000018,"Corporate","Todd Sumrall"
"TS-21430","2014-12-12",22,9532.916599999999,"Corporate","Tom Stivers"
"TS-21505","2014-12-20",27,17613.416300000008,"Consumer","Tony Sayre"
"TS-21610","2014-12-11",30,20565.949999999983,"Consumer","Troy Staebel"
"TS-21655","2014-10-08",24,9525.457199999999,"Consumer","Trudy Schmidt"
"TT-11070","2014-11-24",2,1572.33,"Consumer","Ted Trevino"
"TT-11220","2014-12-26",9,1826.3999999999999,"Consumer","Thomas Thornton"
"TT-11265","2014-09-28",9,5049.042,"Corporate","Tim Taslimi"
"TT-11460","2014-11-19",8,1649.784,"Home Office","Tonja Turnell"
"TT-21070","2014-12-17",31,15673.063899999996,"Consumer","Ted Trevino"
"TT-21220","2014-11-24",22,13224.564160000004,"Consumer","Thomas Thornton"
"TT-21265","2014-12-30",20,4730.637999999999,"Corporate","Tim Taslimi"
"TT-21460","2014-12-19",32,18432.013460000002,"Home Office","Tonja Turnell"
"TW-11025","2014-12-12",8,323.1089999999999,"Home Office","Tamara Willingham"
"TW-21025","2014-11-20",27,13931.896599999993,"Home Office","Tamara Willingham"
"TZ-11445","2013-12-28",7,745.1399999999999,"Corporate","Tom Zandusky"
"TZ-11580","2014-11-13",5,403.014,"Consumer","Tracy Zic"
"TZ-21445","2014-12-23",28,14601.6714,"Corporate","Tom Zandusky"
"TZ-21580","2014-11-26",19,10455.5278,"Consumer","Tracy Zic"
"VB-11745","2014-12-27",4,783.63,"Corporate","Victoria Brennan"
"VB-21745","2014-12-19",21,9961.050000000001,"Corporate","Victoria Brennan"
"VD-11670","2014-12-31",9,1198.1009999999999,"Consumer","Valerie Dominguez"
"VD-21670","2014-11-25",21,14754.871399999993,"Consumer","Valerie Dominguez"
"VF-11715","2014-09-28",4,602.352,"Home Office","Vicky Freymann"
"VF-21715","2014-12-18",24,12000.132999999996,"Home Office","Vicky Freymann"
"VG-11790","2014-08-06",4,386.172,"Consumer","Vivek Gonzalez"
"VG-11805","2014-08-18",4,1190.22,"Corporate","Vivek Grady"
"VG-21790","2014-09-12",27,9908.606499999996,"Consumer","Vivek Gonzalez"
"VG-21805","2014-12-29",23,22573.37115999999,"Corporate","Vivek Grady"
"VM-11685","2014-12-18",6,858.9780000000001,"Home Office","Valerie Mitchum"
"VM-11835","2014-12-23",3,1270.41,"Consumer","Vivian Mathis"
"VM-21685","2014-11-29",32,13708.12232,"Home Office","Valerie Mitchum"
"VM-21835","2014-09-11",20,2621.817000000001,"Consumer","Vivian Mathis"
"VP-11730","2014-12-03",4,432,"Home Office","Victor Preis"
"VP-11760","2014-05-09",3,1615.662,"Corporate","Victoria Pisteka"
"VP-21730","2014-12-01",29,11629.268999999995,"Home Office","Victor Preis"
"VP-21760","2014-10-17",28,16935.563499999997,"Corporate","Victoria Pisteka"
"VS-11820","2014-12-09",7,1136.2139999999997,"Consumer","Vivek Sundaresam"
"VS-21820","2014-08-15",15,10275.774999999998,"Consumer","Vivek Sundaresam"
"VT-11700","2014-12-01",7,1271.4420000000002,"Home Office","Valerie Takahito"
"VT-21700","2014-12-24",25,18099.30609999999,"Home Office","Valerie Takahito"
"VW-11775","2014-12-24",5,1253.166,"Corporate","Victoria Wilson"
"VW-21775","2014-12-25",30,15785.377399999998,"Corporate","Victoria Wilson"
"WB-11850","2014-09-08",2,182.53199999999998,"Consumer","William Brown"
"WB-21850","2014-12-11",38,16704.661200000002,"Consumer","William Brown"
"XP-11865","2014-07-24",3,1011.798,"Consumer","Xylona Preis"
"XP-21865","2014-11-18",27,11187.152600000005,"Consumer","Xylona Preis"
"YC-11895","2014-09-23",4,166.299,"Corporate","Yoseph Carroll"
"YC-21895","2014-12-27",27,19998.078599999997,"Corporate","Yoseph Carroll"
"YS-11880","2014-12-27",6,1328.832,"Corporate","Yana Sorensen"
"YS-21880","2014-12-22",26,18703.606,"Corporate","Yana Sorensen"
"ZC-11910","2014-06-14",1,7.173,"Consumer","Zuschuss Carroll"
"ZC-21910","2014-12-28",37,28195.25925999998,"Consumer","Zuschuss Carroll"
"ZD-11925","2014-12-28",9,2862.366,"Consumer","Zuschuss Donatelli"
"ZD-21925","2014-12-30",20,9479.3444,"Consumer","Zuschuss Donatelli"
